trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1101,False,"{'a': 0.002, 'e': 0.11080315836233387}",25,0,-68.0225765013501,"{0: 16, 1: 2, 2: 6, 3: 1, 4: 0}",0
1102,False,"{'a': 0.002, 'e': 0.11058177350426224}",20,0,-7.236936366481319,"{0: 16, 1: 3, 2: 1, 3: 0, 4: 0}",1
1103,False,"{'a': 0.002, 'e': 0.11036083097343202}",30,0,-145.0005467055082,"{0: 19, 1: 1, 2: 8, 3: 0, 4: 2}",0
1104,False,"{'a': 0.002, 'e': 0.1101403298860729}",20,0,-92.62683372335324,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
1105,False,"{'a': 0.002, 'e': 0.10992026936018012}",25,0,-75.72702285791922,"{0: 13, 1: 5, 2: 7, 3: 0, 4: 0}",0
1106,False,"{'a': 0.002, 'e': 0.10970064851551141}",25,0,-241.25815351091205,"{0: 10, 1: 3, 2: 6, 3: 3, 4: 3}",0
1107,False,"{'a': 0.002, 'e': 0.10948146647358296}",20,0,-112.46383806865181,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 2}",0
1108,False,"{'a': 0.002, 'e': 0.10926272235766643}",25,0,-172.46125048293615,"{0: 14, 1: 2, 2: 6, 3: 0, 4: 3}",0
1109,False,"{'a': 0.002, 'e': 0.10904441529278498}",20,11,1.5282369612738345,"{0: 7, 1: 2, 2: 0, 3: 0, 4: 0}",1
1110,False,"{'a': 0.002, 'e': 0.10882654440571013}",20,0,-69.97749133272033,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
1111,False,"{'a': 0.002, 'e': 0.10860910882495796}",25,0,-173.18283572412398,"{0: 18, 1: 0, 2: 3, 3: 0, 4: 4}",0
1112,False,"{'a': 0.002, 'e': 0.10839210768078596}",25,0,-98.94686454966165,"{0: 15, 1: 3, 2: 6, 3: 0, 4: 1}",0
1113,False,"{'a': 0.002, 'e': 0.10817554010518914}",25,0,-108.67844543508978,"{0: 18, 1: 1, 2: 3, 3: 1, 4: 2}",0
1114,False,"{'a': 0.002, 'e': 0.10795940523189702}",20,0,7.383011482026145,"{0: 17, 1: 3, 2: 0, 3: 0, 4: 0}",1
1115,False,"{'a': 0.002, 'e': 0.10774370219636975}",30,5,-77.4106242408331,"{0: 18, 1: 0, 2: 6, 3: 0, 4: 1}",1
1116,False,"{'a': 0.002, 'e': 0.10752843013579495}",35,0,-145.53453646684238,"{0: 23, 1: 4, 2: 5, 3: 1, 4: 2}",0
1117,False,"{'a': 0.002, 'e': 0.10731358818908403}",20,0,-92.86318578632115,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
1118,False,"{'a': 0.002, 'e': 0.107099175496869}",20,0,-72.62959669978653,"{0: 12, 1: 3, 2: 3, 3: 2, 4: 0}",0
1119,False,"{'a': 0.002, 'e': 0.1068851912014987}",25,1,-69.55056861890894,"{0: 18, 1: 0, 2: 5, 3: 0, 4: 1}",1
1120,False,"{'a': 0.002, 'e': 0.10667163444703576}",25,0,-48.06814108450342,"{0: 21, 1: 1, 2: 1, 3: 1, 4: 1}",0
1121,False,"{'a': 0.002, 'e': 0.1064585043792528}",20,0,-68.50274305857216,"{0: 12, 1: 1, 2: 6, 3: 1, 4: 0}",0
1122,False,"{'a': 0.002, 'e': 0.10624580014562934}",25,0,-115.43868251428397,"{0: 14, 1: 2, 2: 7, 3: 1, 4: 1}",0
1123,False,"{'a': 0.002, 'e': 0.1060335208953481}",30,0,-94.38359167547964,"{0: 19, 1: 3, 2: 6, 3: 2, 4: 0}",0
1124,False,"{'a': 0.002, 'e': 0.10582166577929185}",35,0,-124.38418262702683,"{0: 25, 1: 3, 2: 4, 3: 1, 4: 2}",0
1125,False,"{'a': 0.002, 'e': 0.10561023395003975}",20,0,-92.12664744571521,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0
1126,False,"{'a': 0.002, 'e': 0.10539922456186433}",20,0,-78.05814258262997,"{0: 12, 1: 4, 2: 3, 3: 0, 4: 1}",0
1127,False,"{'a': 0.002, 'e': 0.10518863677072765}",20,0,-117.98185457642397,"{0: 12, 1: 3, 2: 2, 3: 1, 4: 2}",0
1128,False,"{'a': 0.002, 'e': 0.10497846973427834}",20,0,-69.86597101127369,"{0: 12, 1: 3, 2: 3, 3: 2, 4: 0}",0
1129,False,"{'a': 0.002, 'e': 0.10476872261184789}",20,0,-143.82661213710904,"{0: 12, 1: 2, 2: 3, 3: 0, 4: 3}",0
1130,False,"{'a': 0.002, 'e': 0.10455939456444763}",30,19,-44.405852546922844,"{0: 7, 1: 3, 2: 0, 3: 0, 4: 1}",1
1131,False,"{'a': 0.002, 'e': 0.104350484754765}",20,0,-171.207251085019,"{0: 9, 1: 3, 2: 5, 3: 0, 4: 3}",0
1132,False,"{'a': 0.002, 'e': 0.10414199234716055}",30,0,-194.68176610398373,"{0: 15, 1: 5, 2: 5, 3: 3, 4: 2}",0
1133,False,"{'a': 0.002, 'e': 0.10393391650766431}",35,0,-156.29737101484045,"{0: 22, 1: 3, 2: 7, 3: 1, 4: 2}",0
1134,False,"{'a': 0.002, 'e': 0.10372625640397273}",25,0,-113.92570419858448,"{0: 17, 1: 2, 2: 3, 3: 1, 4: 2}",0
1135,False,"{'a': 0.002, 'e': 0.10351901120544502}",20,0,-35.65284051614113,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
1136,False,"{'a': 0.002, 'e': 0.1033121800831002}",25,0,-55.45213802725762,"{0: 18, 1: 3, 2: 2, 3: 2, 4: 0}",0
1137,False,"{'a': 0.002, 'e': 0.10310576220961341}",20,0,-159.1785947159843,"{0: 9, 1: 3, 2: 4, 3: 2, 4: 2}",0
1138,False,"{'a': 0.002, 'e': 0.102899756759313}",25,0,-104.10138057135724,"{0: 18, 1: 1, 2: 4, 3: 0, 4: 2}",0
1139,False,"{'a': 0.002, 'e': 0.10269416290817676}",25,6,-102.62519553758976,"{0: 13, 1: 0, 2: 4, 3: 0, 4: 2}",1
1140,False,"{'a': 0.002, 'e': 0.10248897983382912}",25,18,-5.323807733383747,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 0}",1
1141,False,"{'a': 0.002, 'e': 0.10228420671553744}",25,0,-64.64802700329746,"{0: 15, 1: 4, 2: 6, 3: 0, 4: 0}",0
1142,False,"{'a': 0.002, 'e': 0.10207984273420903}",20,0,-22.572584957143242,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
1143,False,"{'a': 0.002, 'e': 0.10187588707238764}",20,0,-85.16598989738968,"{0: 12, 1: 4, 2: 2, 3: 1, 4: 1}",0
1144,False,"{'a': 0.002, 'e': 0.1016723389142504}",20,0,-173.08358897231435,"{0: 10, 1: 1, 2: 6, 3: 0, 4: 3}",0
1145,False,"{'a': 0.002, 'e': 0.10146919744560434}",20,0,-103.79636513360627,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
1146,False,"{'a': 0.002, 'e': 0.1012664618538834}",20,0,-88.74554483479673,"{0: 11, 1: 4, 2: 4, 3: 0, 4: 1}",0
1147,False,"{'a': 0.002, 'e': 0.10106413132814486}",20,0,-171.86934898563928,"{0: 8, 1: 1, 2: 8, 3: 1, 4: 2}",0
1148,False,"{'a': 0.002, 'e': 0.10086220505906641}",20,0,-128.75763599146222,"{0: 11, 1: 2, 2: 5, 3: 0, 4: 2}",0
1149,False,"{'a': 0.002, 'e': 0.10066068223894266}",20,0,-88.83707555470461,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
1150,False,"{'a': 0.002, 'e': 0.1004595620616821}",25,0,-57.66962725776081,"{0: 20, 1: 1, 2: 2, 3: 1, 4: 1}",0
1151,False,"{'a': 0.002, 'e': 0.1002588437228037}",30,0,-176.66338469295147,"{0: 21, 1: 2, 2: 3, 3: 0, 4: 4}",0
1152,False,"{'a': 0.002, 'e': 0.10005852641943393}",30,0,-149.44192906561935,"{0: 19, 1: 3, 2: 4, 3: 2, 4: 2}",0
1153,False,"{'a': 0.002, 'e': 0.09985860935030318}",20,0,-86.66892952633162,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
1154,False,"{'a': 0.002, 'e': 0.09965909171574303}",25,0,-67.82737220762816,"{0: 15, 1: 5, 2: 4, 3: 1, 4: 0}",0
1155,False,"{'a': 0.002, 'e': 0.09945997271768262}",20,0,-235.42340804630547,"{0: 7, 1: 3, 2: 5, 3: 1, 4: 4}",0
1156,False,"{'a': 0.002, 'e': 0.09926125155964566}",25,0,-77.82139156527315,"{0: 15, 1: 4, 2: 5, 3: 1, 4: 0}",0
1157,False,"{'a': 0.002, 'e': 0.09906292744674731}",20,0,-84.03456796864772,"{0: 10, 1: 3, 2: 6, 3: 1, 4: 0}",0
1158,False,"{'a': 0.002, 'e': 0.09886499958569081}",30,0,-158.79210811202276,"{0: 15, 1: 2, 2: 11, 3: 1, 4: 1}",0
1159,False,"{'a': 0.002, 'e': 0.0986674671847645}",30,0,-116.82500377825892,"{0: 21, 1: 3, 2: 4, 3: 0, 4: 2}",0
1160,False,"{'a': 0.002, 'e': 0.09847032945383845}",25,11,-7.672713265895597,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
1161,False,"{'a': 0.002, 'e': 0.09827358560436154}",20,0,-68.59355396144242,"{0: 13, 1: 1, 2: 4, 3: 2, 4: 0}",0
1162,False,"{'a': 0.002, 'e': 0.09807723484935806}",20,0,-84.65143256564265,"{0: 12, 1: 4, 2: 2, 3: 1, 4: 1}",0
1163,False,"{'a': 0.002, 'e': 0.09788127640342477}",20,3,-41.39949278927428,"{0: 14, 1: 0, 2: 0, 3: 3, 4: 0}",1
1164,False,"{'a': 0.002, 'e': 0.09768570948272756}",25,0,-109.11582858760951,"{0: 14, 1: 6, 2: 2, 3: 2, 4: 1}",1
1165,False,"{'a': 0.002, 'e': 0.09749053330499859}",25,0,-72.42431901703408,"{0: 17, 1: 5, 2: 1, 3: 1, 4: 1}",0
1166,False,"{'a': 0.002, 'e': 0.09729574708953276}",20,0,-70.50182841297952,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
1167,False,"{'a': 0.002, 'e': 0.09710135005718508}",25,15,-82.07762973738886,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 2}",1
1168,False,"{'a': 0.002, 'e': 0.09690734143036704}",30,0,-189.02750333209465,"{0: 17, 1: 3, 2: 7, 3: 0, 4: 3}",0
1169,False,"{'a': 0.002, 'e': 0.09671372043304398}",35,0,-214.9554027839475,"{0: 22, 1: 2, 2: 5, 3: 3, 4: 3}",0
1170,False,"{'a': 0.002, 'e': 0.09652048629073155}",25,0,-43.849132650701144,"{0: 20, 1: 3, 2: 1, 3: 0, 4: 1}",0
1171,False,"{'a': 0.002, 'e': 0.09632763823049303}",30,0,-9.601076569958026,"{0: 25, 1: 2, 2: 3, 3: 0, 4: 0}",0
1172,False,"{'a': 0.002, 'e': 0.09613517548093582}",25,0,-131.35078470868325,"{0: 16, 1: 2, 2: 4, 3: 1, 4: 2}",0
1173,False,"{'a': 0.002, 'e': 0.09594309727220877}",25,10,-119.62759859280781,"{0: 7, 1: 2, 2: 4, 3: 0, 4: 2}",1
1174,False,"{'a': 0.002, 'e': 0.09575140283599869}",25,0,-194.14071823828016,"{0: 15, 1: 3, 2: 3, 3: 0, 4: 4}",1
1175,False,"{'a': 0.002, 'e': 0.09556009140552765}",25,4,-70.59948818422701,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 2}",1
1176,False,"{'a': 0.002, 'e': 0.09536916221554961}",35,0,-118.46889247286535,"{0: 22, 1: 5, 2: 6, 3: 1, 4: 1}",0
1177,False,"{'a': 0.002, 'e': 0.09517861450234763}",20,16,5.899588144619479,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1178,False,"{'a': 0.002, 'e': 0.09498844750373053}",30,0,-98.15438829328858,"{0: 21, 1: 3, 2: 3, 3: 2, 4: 1}",0
1179,False,"{'a': 0.002, 'e': 0.09479866045903014}",25,0,-156.75129534914194,"{0: 15, 1: 1, 2: 6, 3: 1, 4: 2}",0
1180,False,"{'a': 0.002, 'e': 0.09460925260909793}",20,0,-45.33921895646395,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
1181,False,"{'a': 0.002, 'e': 0.09442022319630235}",30,0,-140.83019594493553,"{0: 18, 1: 5, 2: 5, 3: 0, 4: 2}",0
1182,False,"{'a': 0.002, 'e': 0.0942315714645254}",20,0,-119.61388768487788,"{0: 9, 1: 4, 2: 5, 3: 1, 4: 1}",0
1183,False,"{'a': 0.002, 'e': 0.09404329665916}",25,6,-62.072603564093896,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 0}",1
1184,False,"{'a': 0.002, 'e': 0.09385539802710659}",20,0,-162.3693336367451,"{0: 10, 1: 3, 2: 2, 3: 3, 4: 2}",0
1185,False,"{'a': 0.002, 'e': 0.09366787481677047}",20,0,-101.1659435298552,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
1186,False,"{'a': 0.002, 'e': 0.09348072627805847}",20,0,-58.29143122559924,"{0: 14, 1: 1, 2: 3, 3: 2, 4: 0}",0
1187,False,"{'a': 0.002, 'e': 0.09329395166237625}",35,0,-169.05400114191016,"{0: 19, 1: 8, 2: 5, 3: 1, 4: 2}",0
1188,False,"{'a': 0.002, 'e': 0.09310755022262504}",20,0,-99.72483667883587,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
1189,False,"{'a': 0.002, 'e': 0.0929215212131989}",25,0,-178.94338136899253,"{0: 14, 1: 1, 2: 7, 3: 0, 4: 3}",0
1190,False,"{'a': 0.002, 'e': 0.09273586388998147}",25,0,-219.16591052070666,"{0: 12, 1: 1, 2: 7, 3: 2, 4: 3}",0
1191,False,"{'a': 0.002, 'e': 0.09255057751034329}",25,0,-141.37199066009646,"{0: 17, 1: 3, 2: 1, 3: 1, 4: 3}",0
1192,False,"{'a': 0.002, 'e': 0.0923656613331385}",35,0,-55.718238180585715,"{0: 27, 1: 4, 2: 3, 3: 0, 4: 1}",0
1193,False,"{'a': 0.002, 'e': 0.09218111461870225}",35,0,-135.1432490562211,"{0: 25, 1: 1, 2: 6, 3: 1, 4: 2}",0
1194,False,"{'a': 0.002, 'e': 0.09199693662884734}",25,0,-166.750666187374,"{0: 13, 1: 3, 2: 6, 3: 1, 4: 2}",0
1195,False,"{'a': 0.002, 'e': 0.09181312662686165}",35,0,-133.88356521974518,"{0: 21, 1: 5, 2: 7, 3: 1, 4: 1}",0
1196,False,"{'a': 0.002, 'e': 0.09162968387750484}",25,8,-4.6441900932488425,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
1197,False,"{'a': 0.002, 'e': 0.09144660764700575}",20,0,-155.71793392714153,"{0: 9, 1: 2, 2: 6, 3: 1, 4: 2}",0
1198,False,"{'a': 0.002, 'e': 0.09126389720305915}",20,0,-28.792365801581518,"{0: 15, 1: 3, 2: 1, 3: 1, 4: 0}",0
1199,False,"{'a': 0.002, 'e': 0.09108155181482308}",25,0,-102.65853813877077,"{0: 17, 1: 0, 2: 6, 3: 1, 4: 1}",0
1200,False,"{'a': 0.002, 'e': 0.09089957075291567}",20,0,-145.94462542162555,"{0: 12, 1: 0, 2: 4, 3: 2, 4: 2}",0
1201,False,"{'a': 0.002, 'e': 0.09071795328941251}",20,0,-98.4781831792616,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
1202,False,"{'a': 0.002, 'e': 0.09053669869784343}",25,0,-86.73284733781553,"{0: 14, 1: 7, 2: 3, 3: 0, 4: 1}",0
1203,False,"{'a': 0.002, 'e': 0.0903558062531899}",20,11,-27.432593319576856,"{0: 4, 1: 3, 2: 2, 3: 0, 4: 0}",1
1204,False,"{'a': 0.002, 'e': 0.0901752752318818}",25,0,-87.15511696451253,"{0: 16, 1: 5, 2: 2, 3: 1, 4: 1}",0
1205,False,"{'a': 0.002, 'e': 0.08999510491179491}",30,0,-124.96768699504933,"{0: 18, 1: 3, 2: 7, 3: 1, 4: 1}",0
1206,False,"{'a': 0.002, 'e': 0.08981529457224763}",30,0,-70.25138392637041,"{0: 21, 1: 1, 2: 7, 3: 1, 4: 0}",0
1207,False,"{'a': 0.002, 'e': 0.08963584349399842}",35,0,-300.750040790897,"{0: 16, 1: 4, 2: 10, 3: 0, 4: 5}",0
1208,False,"{'a': 0.002, 'e': 0.08945675095924267}",20,0,-112.68921747835213,"{0: 11, 1: 1, 2: 6, 3: 1, 4: 1}",0
1209,False,"{'a': 0.002, 'e': 0.08927801625161007}",30,2,-144.36597550623867,"{0: 15, 1: 2, 2: 9, 3: 1, 4: 1}",1
1210,False,"{'a': 0.002, 'e': 0.08909963865616147}",25,0,-113.7813488808774,"{0: 15, 1: 1, 2: 7, 3: 1, 4: 1}",0
1211,False,"{'a': 0.002, 'e': 0.08892161745938634}",25,0,-202.08905171065865,"{0: 13, 1: 2, 2: 5, 3: 2, 4: 3}",0
1212,False,"{'a': 0.002, 'e': 0.08874395194919957}",20,0,-65.99426551098439,"{0: 13, 1: 2, 2: 3, 3: 2, 4: 0}",0
1213,False,"{'a': 0.002, 'e': 0.08856664141493896}",30,0,-86.93918985554114,"{0: 22, 1: 1, 2: 6, 3: 0, 4: 1}",0
1214,False,"{'a': 0.002, 'e': 0.08838968514736205}",20,0,-11.242304906494876,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
1215,False,"{'a': 0.002, 'e': 0.08821308243864363}",20,0,-120.77572418230221,"{0: 11, 1: 3, 2: 4, 3: 0, 4: 2}",0
1216,False,"{'a': 0.002, 'e': 0.08803683258237255}",20,0,-193.6825634338026,"{0: 12, 1: 1, 2: 2, 3: 1, 4: 4}",0
1217,False,"{'a': 0.002, 'e': 0.0878609348735492}",20,0,-85.41097459328734,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 2}",0
1218,False,"{'a': 0.002, 'e': 0.08768538860858248}",20,5,-50.99159807066158,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 1}",1
1219,False,"{'a': 0.002, 'e': 0.08751019308528712}",20,0,-203.33136379908456,"{0: 10, 1: 2, 2: 3, 3: 1, 4: 4}",0
1220,False,"{'a': 0.002, 'e': 0.08733534760288077}",20,0,-192.31049447624778,"{0: 11, 1: 2, 2: 3, 3: 0, 4: 4}",0
1221,False,"{'a': 0.002, 'e': 0.0871608514619813}",25,16,-17.703144367856076,"{0: 6, 1: 0, 2: 3, 3: 0, 4: 0}",1
1222,False,"{'a': 0.002, 'e': 0.08698670396460385}",25,0,-122.37748047540249,"{0: 15, 1: 3, 2: 3, 3: 3, 4: 1}",0
1223,False,"{'a': 0.002, 'e': 0.08681290441415829}",25,0,-207.83063494997535,"{0: 14, 1: 3, 2: 3, 3: 1, 4: 4}",0
1224,False,"{'a': 0.002, 'e': 0.0866394521154461}",25,0,-99.17911020323261,"{0: 16, 1: 2, 2: 4, 3: 3, 4: 0}",0
1225,False,"{'a': 0.002, 'e': 0.08646634637465792}",20,0,-104.19934777717782,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 2}",0
1226,False,"{'a': 0.002, 'e': 0.0862935864993705}",35,0,-258.6242028260918,"{0: 19, 1: 1, 2: 11, 3: 0, 4: 4}",0
1227,False,"{'a': 0.002, 'e': 0.08612117179854416}",20,0,-87.62933090113448,"{0: 14, 1: 3, 2: 1, 3: 0, 4: 2}",0
1228,False,"{'a': 0.002, 'e': 0.08594910158251981}",20,0,-124.04702718875124,"{0: 12, 1: 3, 2: 2, 3: 1, 4: 2}",0
1229,False,"{'a': 0.002, 'e': 0.08577737516301644}",25,0,-187.79346837185244,"{0: 15, 1: 2, 2: 4, 3: 0, 4: 4}",0
1230,False,"{'a': 0.002, 'e': 0.08560599185312803}",30,0,-81.75184942569874,"{0: 22, 1: 1, 2: 6, 3: 0, 4: 1}",0
1231,False,"{'a': 0.002, 'e': 0.08543495096732123}",20,0,-102.51274834113782,"{0: 13, 1: 0, 2: 5, 3: 1, 4: 1}",0
1232,False,"{'a': 0.002, 'e': 0.08526425182143217}",25,0,-186.53220011177913,"{0: 14, 1: 2, 2: 5, 3: 1, 4: 3}",0
1233,False,"{'a': 0.002, 'e': 0.08509389373266411}",20,0,-147.4584835202052,"{0: 10, 1: 2, 2: 5, 3: 1, 4: 2}",0
1234,False,"{'a': 0.002, 'e': 0.08492387601958441}",30,0,-153.58762244718756,"{0: 20, 1: 4, 2: 2, 3: 1, 4: 3}",0
1235,False,"{'a': 0.002, 'e': 0.08475419800212207}",30,0,-117.84445268777297,"{0: 21, 1: 0, 2: 6, 3: 2, 4: 1}",0
1236,False,"{'a': 0.002, 'e': 0.08458485900156469}",30,14,-46.81947668195786,"{0: 10, 1: 2, 2: 3, 3: 1, 4: 0}",1
1237,False,"{'a': 0.002, 'e': 0.08441585834055614}",25,0,-208.38418462084513,"{0: 13, 1: 2, 2: 5, 3: 2, 4: 3}",0
1238,False,"{'a': 0.002, 'e': 0.08424719534309347}",25,0,-105.56846996353985,"{0: 16, 1: 2, 2: 5, 3: 1, 4: 1}",0
1239,False,"{'a': 0.002, 'e': 0.08407886933452453}",20,0,-14.391502194317757,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
1240,False,"{'a': 0.002, 'e': 0.083910879641545}",25,0,-143.34182120442847,"{0: 15, 1: 1, 2: 6, 3: 1, 4: 2}",0
1241,False,"{'a': 0.002, 'e': 0.08374322559219596}",20,8,-45.15485689932609,"{0: 6, 1: 1, 2: 5, 3: 0, 4: 0}",1
1242,False,"{'a': 0.002, 'e': 0.0835759065158609}",25,0,-97.07889794460988,"{0: 15, 1: 6, 2: 2, 3: 1, 4: 1}",0
1243,False,"{'a': 0.002, 'e': 0.08340892174326339}",20,0,-59.585048861918644,"{0: 12, 1: 3, 2: 4, 3: 1, 4: 0}",0
1244,False,"{'a': 0.002, 'e': 0.08324227060646401}",20,0,-140.89132388697254,"{0: 9, 1: 5, 2: 3, 3: 1, 4: 2}",0
1245,False,"{'a': 0.002, 'e': 0.0830759524388581}",20,0,-76.33725592349317,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
1246,False,"{'a': 0.002, 'e': 0.08290996657517266}",25,9,-74.3366591474401,"{0: 9, 1: 2, 2: 4, 3: 0, 4: 1}",1
1247,False,"{'a': 0.002, 'e': 0.08274431235146412}",25,0,-196.327655944512,"{0: 12, 1: 3, 2: 5, 3: 3, 4: 2}",0
1248,False,"{'a': 0.002, 'e': 0.08257898910511527}",25,0,-165.1578136326058,"{0: 14, 1: 4, 2: 3, 3: 1, 4: 3}",0
1249,False,"{'a': 0.002, 'e': 0.08241399617483297}",20,0,-93.6373596107016,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
1250,False,"{'a': 0.002, 'e': 0.08224933290064523}",25,0,-90.33180992426217,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 1}",0
1251,False,"{'a': 0.002, 'e': 0.0820849986238988}",20,0,-67.08216496800722,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
1252,False,"{'a': 0.002, 'e': 0.08192099268725626}",25,0,-92.76120740132176,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 1}",0
1253,False,"{'a': 0.002, 'e': 0.08175731443469375}",25,0,-174.960460092776,"{0: 9, 1: 5, 2: 8, 3: 2, 4: 1}",0
1254,False,"{'a': 0.002, 'e': 0.08159396321149794}",25,0,-80.50079191393154,"{0: 17, 1: 4, 2: 2, 3: 1, 4: 1}",0
1255,False,"{'a': 0.002, 'e': 0.08143093836426381}",20,0,-91.6263769802238,"{0: 14, 1: 3, 2: 1, 3: 0, 4: 2}",0
1256,False,"{'a': 0.002, 'e': 0.08126823924089167}",20,0,-158.00244792643514,"{0: 10, 1: 4, 2: 3, 3: 0, 4: 3}",0
1257,False,"{'a': 0.002, 'e': 0.0811058651905849}",20,0,-147.38312738544877,"{0: 9, 1: 5, 2: 2, 3: 2, 4: 2}",0
1258,False,"{'a': 0.002, 'e': 0.08094381556384699}",20,0,-72.52583155347195,"{0: 12, 1: 3, 2: 3, 3: 2, 4: 0}",0
1259,False,"{'a': 0.002, 'e': 0.08078208971247929}",25,0,-151.67669334135613,"{0: 11, 1: 6, 2: 6, 3: 0, 4: 2}",0
1260,False,"{'a': 0.002, 'e': 0.08062068698957811}",30,9,-80.26157277824244,"{0: 12, 1: 4, 2: 4, 3: 0, 4: 1}",1
1261,False,"{'a': 0.002, 'e': 0.08045960674953244}",25,0,-81.81640252473686,"{0: 15, 1: 5, 2: 4, 3: 0, 4: 1}",0
1262,False,"{'a': 0.002, 'e': 0.08029884834802099}",20,0,-116.55473101613767,"{0: 9, 1: 5, 2: 4, 3: 1, 4: 1}",0
1263,False,"{'a': 0.002, 'e': 0.08013841114201005}",30,0,-38.24400491604149,"{0: 21, 1: 5, 2: 4, 3: 0, 4: 0}",0
1264,False,"{'a': 0.002, 'e': 0.07997829448975048}",20,13,4.943519541273975,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1265,False,"{'a': 0.002, 'e': 0.07981849775077554}",25,0,-148.39802582337649,"{0: 14, 1: 1, 2: 8, 3: 0, 4: 2}",0
1266,False,"{'a': 0.002, 'e': 0.07965902028589801}",25,0,-77.38658748503596,"{0: 16, 1: 1, 2: 7, 3: 1, 4: 0}",0
1267,False,"{'a': 0.002, 'e': 0.07949986145720786}",30,3,-86.20545559301011,"{0: 18, 1: 4, 2: 3, 3: 1, 4: 1}",1
1268,False,"{'a': 0.002, 'e': 0.0793410206280695}",20,0,-125.18660813577162,"{0: 9, 1: 5, 2: 3, 3: 2, 4: 1}",0
1269,False,"{'a': 0.002, 'e': 0.07918249716311948}",30,0,-144.973216506478,"{0: 19, 1: 2, 2: 6, 3: 1, 4: 2}",0
1270,False,"{'a': 0.002, 'e': 0.07902429042826366}",25,0,-115.71805788219388,"{0: 19, 1: 1, 2: 1, 3: 2, 4: 2}",1
1271,False,"{'a': 0.002, 'e': 0.07886639979067495}",20,2,-99.95472930848963,"{0: 12, 1: 1, 2: 3, 3: 0, 4: 2}",1
1272,False,"{'a': 0.002, 'e': 0.07870882461879052}",20,0,-108.39624782680772,"{0: 9, 1: 3, 2: 7, 3: 0, 4: 1}",0
1273,False,"{'a': 0.002, 'e': 0.07855156428230954}",30,0,-272.14422631269196,"{0: 10, 1: 5, 2: 8, 3: 5, 4: 2}",0
1274,False,"{'a': 0.002, 'e': 0.0783946181521904}",25,0,-133.3993773022766,"{0: 16, 1: 2, 2: 4, 3: 1, 4: 2}",0
1275,False,"{'a': 0.002, 'e': 0.07823798560064842}",25,0,-163.17958709342457,"{0: 15, 1: 2, 2: 5, 3: 0, 4: 3}",0
1276,False,"{'a': 0.002, 'e': 0.07808166600115313}",30,0,-102.3392977121475,"{0: 19, 1: 5, 2: 5, 3: 0, 4: 1}",0
1277,False,"{'a': 0.002, 'e': 0.077925658728426}",20,10,-40.24578449526167,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
1278,False,"{'a': 0.002, 'e': 0.07776996315843764}",20,0,-45.06689085322264,"{0: 14, 1: 3, 2: 2, 3: 1, 4: 0}",0
1279,False,"{'a': 0.002, 'e': 0.07761457866840563}",20,0,-34.00484728279299,"{0: 13, 1: 4, 2: 3, 3: 0, 4: 0}",0
1280,False,"{'a': 0.002, 'e': 0.07745950463679176}",30,0,-153.74339568826738,"{0: 18, 1: 4, 2: 5, 3: 1, 4: 2}",0
1281,False,"{'a': 0.002, 'e': 0.07730474044329974}",25,0,-131.14596332376124,"{0: 14, 1: 4, 2: 5, 3: 0, 4: 2}",0
